gene	degree_all	degree_in	degree_out	clustering_coefficient	degree_centrality_all	degree_centrality_in	degree_centrality_out	betweenness_centrality	closeness_centrality	eigenvector_centrality	page_rank	assortative_coefficient	average_path_length	community_random_walk	module	connectivity	participation	role	cell_type
Nvec_vc1.1_XM_001632810.3	4	4	0	0.833333333333333	0.00335289186923722	0.00335289186923722	0	0		0.0680520364484682	0.000841644349752807	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.625	Connector	cnidocyte
Nvec_NVE4373	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0295360104646708	0.000830285296524331	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001629223.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0246133420538923	0.000830078923140376	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001626476.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0246133420538923	0.000830078923140376	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032374096.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0246133420538923	0.000830078923140376	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032369623.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0213315631133733	0.000829941340884406	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001622544.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0213315631133733	0.000829941340884406	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001624655.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0426631262267467	0.000830835625548213	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048734277.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.06399468934012	0.000831729910212019	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001622637.3	4	4	0	0.833333333333333	0.00335289186923722	0.00335289186923722	0	0		0.0558961325290777	0.000852907255409088	-0.254662342054629	0.52124246395806	11	5	-0.150829841041569	0.75	Connector	cnidocyte
Nvec_vc1.1_XM_032373669.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0276138337118575	0.000833374028272357	-0.254662342054629	0.52124246395806	11	3	-0.150726610092294	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001626072.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0262542315241518	0.000830147714268361	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032363157.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.031559899104014	0.000831203034778776	-0.254662342054629	0.52124246395806	11	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001638457.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0311768999349303	0.000830354087652317	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001629180.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0229724525836328	0.000830010132012391	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048734466.1	4	4	0	0.666666666666667	0.00335289186923722	0.00335289186923722	0	0		0.0315659679923658	0.000845632968485334	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.625	Connector	cnidocyte
Nvec_vc1.1_XM_001629160.3	4	4	0	0.666666666666667	0.00335289186923722	0.00335289186923722	0	0		0.0315659679923658	0.000845632968485334	-0.254662342054629	0.52124246395806	1	3	-0.0758372880967521	0.625	Connector	cnidocyte
Nvec_vc1.1_XM_032369713.2	3	3	0	0.666666666666667	0.00251466890192791	0.00251466890192791	0	0		0.0839085904854963	0.000852222051894454	-0.254662342054629	0.52124246395806	11	4	-0.109943112391587	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_001634854.3	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0371759404674435	0.000835658040849409	-0.254662342054629	0.52124246395806	11	0	-0.176723850197818	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032384320.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0512505727471278	0.000832028528314597	-0.254662342054629	0.52124246395806	11	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032384295.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0689173577508985	0.000831936283595975	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_v1g243504	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0426631262267467	0.000830835625548213	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_NVE25375	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0718574409176423	0.000833100654196026	-0.254662342054629	0.52124246395806	11	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032361930.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0393813472862277	0.000830698043292242	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048734591.1	3	3	0	0.666666666666667	0.00251466890192791	0.00251466890192791	0	0		0.0380072505421093	0.000841431661451233	-0.254662342054629	0.52124246395806	8	0	-0.176723850197818	0.666666666666667	Connector	cnidocyte
Nvec_NVE12528	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0180497841728544	0.000829803758628436	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032371193.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0656355788103795	0.000831798701340004	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032368889.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0311768999349303	0.000830354087652317	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048719762.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0196906736431139	0.000829872549756421	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048719472.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0196906736431139	0.000829872549756421	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032378480.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0311768999349302	0.000830354087652317	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048720256.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0196906736431139	0.000829872549756421	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001630101.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0213315631133733	0.000829941340884406	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001625518.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0180497841728544	0.000829803758628436	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048720363.1	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0340531499068268	0.000831376967064625	-0.254662342054629	0.52124246395806	11	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001630052.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0492266841077846	0.000831110790060153	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001630056.3	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0630533777024187	0.000838978241520886	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001632034.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0262542315241518	0.000830147714268361	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001623015.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0196906736431139	0.000829872549756421	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032374488.2	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.0495174185453252	0.000837211246465853	-0.254662342054629	0.52124246395806	10	4	-0.109943112391587	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048719982.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0278951209944113	0.000830216505396346	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048719754.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0262542315241518	0.000830147714268361	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032365555.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.073840026161677	0.00083214265697993	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_NVE23986	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0918898103345313	0.000832899359387767	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001640395.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0213315631133733	0.000829941340884406	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001629094.3	3	3	0	0.333333333333333	0.00251466890192791	0.00251466890192791	0	0		0.0404782664623982	0.000852039323044017	-0.254662342054629	0.52124246395806	7	2	-0.160128153805087	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_001641219.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0426631262267467	0.000830835625548213	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_v1g238275	4	4	0	0.333333333333333	0.00335289186923722	0.00335289186923722	0	0		0.0386213992508989	0.000849605161834976	-0.254662342054629	0.52124246395806	4	6	-0.142857142857143	0.75	Connector	cnidocyte
Nvec_vc1.1_XM_001625964.3	4	4	0	0.833333333333333	0.00335289186923722	0.00335289186923722	0	0		0.0907924737644241	0.000850736888393192	-0.254662342054629	0.52124246395806	11	5	-0.150829841041569	0.75	Connector	cnidocyte
Nvec_vc1.1_XM_032373546.2	3	3	0	0.666666666666667	0.00251466890192791	0.00251466890192791	0	0		0.063552018809195	0.000841166294411294	-0.254662342054629	0.52124246395806	11	3	-0.0758372880967521	0.444444444444444	Peripheral	cnidocyte
Nvec_NVE6752	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0361750215641822	0.000835908006522501	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001628737.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0278951209944113	0.000830216505396346	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032376954.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0344586788754493	0.000830491669908287	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032382947.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0213315631133734	0.000829941340884406	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001633579.3	3	3	0	1	0.00251466890192791	0.00251466890192791	0	0		0.0503556024283069	0.000836793432930808	-0.254662342054629	0.52124246395806	11	8	-0.0652328073053438	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_001633585.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0393813472862277	0.000830698043292242	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032382897.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0311768999349303	0.000830354087652317	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032382956.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0246133420538923	0.000830078923140376	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032369537.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0196906736431139	0.000829872549756421	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048720719.1	2	2	0	0	0.00167644593461861	0.00167644593461861	0	0		0.0443717195814709	0.000833819035342925	-0.254662342054629	0.52124246395806	11	4	-0.109943112391587	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048720718.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0246133420538923	0.000830078923140376	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001637979.3	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.104739063517679	0.000834617967943472	-0.254662342054629	0.52124246395806	11	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_001638022.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0196906736431139	0.000829872549756421	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_NVE10834	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0246133420538923	0.000830078923140376	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001637926.3	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0518792137176446	0.000839481492100302	-0.254662342054629	0.52124246395806	7	1	-0.104828483672193	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_048720561.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0328177894051898	0.000830422878780302	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048721072.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0246133420538923	0.000830078923140376	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048721106.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0393813472862277	0.000830698043292242	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048721104.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0311768999349303	0.000830354087652317	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032376030.2	3	3	0	0	0.00251466890192791	0.00251466890192791	0	0		0.0281742418559793	0.000888896606715488	-0.254662342054629	0.52124246395806	4	6	-0.142857142857143	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_032374236.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0360995683457087	0.000830560461036272	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001639370.3	8	8	0	0.535714285714286	0.00670578373847443	0.00670578373847443	0	0		0.067113768938851	0.000931526230790857	-0.254662342054629	0.52124246395806	10	4	-0.00259708139507762	0.8125	Kinless	cnidocyte
Nvec_vc1.1_XM_048721133.1	6	6	0	0.666666666666667	0.00502933780385583	0.00502933780385583	0	0		0.0447579484418574	0.000863016976207468	-0.254662342054629	0.52124246395806	10	3	-0.0758372880967521	0.777777777777778	Connector	cnidocyte
Nvec_vc1.1_XM_001639293.3	5	5	0	0.5	0.00419111483654652	0.00419111483654652	0	0		0.0562964729070231	0.000929550552405703	-0.254662342054629	0.52124246395806	2	5	-0.150829841041569	0.8	Kinless	cnidocyte
Nvec_NVE3865	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0590720209293416	0.000831523536828064	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032364300.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0328177894051898	0.000830422878780302	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032364345.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0213315631133733	0.000829941340884406	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001628622.3	3	3	0	1	0.00251466890192791	0.00251466890192791	0	0		0.0337356563393924	0.000836875425835334	-0.254662342054629	0.52124246395806	11	0	-0.176723850197818	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_001624584.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0443040156970062	0.000830904416676198	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032375339.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0311768999349303	0.000830354087652317	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_v1g176307	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0295360104646708	0.000830285296524331	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032363616.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0180497841728544	0.000829803758628436	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032363534.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0351750353634018	0.000851414102821208	-0.254662342054629	0.52124246395806	2	4	-0.109943112391587	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032363529.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0180497841728544	0.000829803758628436	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032373098.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0246133420538923	0.000830078923140376	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032376577.2	2	2	0	1	0.00167644593461861	0.00167644593461861	0	0		0.0545961848824941	0.000832307601758311	-0.254662342054629	0.52124246395806	11	8	-0.0652328073053438	0.5	Peripheral	cnidocyte
Nvec_vc1.1_XM_032376587.2	6	6	0	0.4	0.00502933780385583	0.00502933780385583	0	0		0.0672309053808377	0.000894812277588192	-0.254662342054629	0.52124246395806	11	5	-0.00763695397678914	0.777777777777778	Connector	cnidocyte
Nvec_vc1.1_XM_032373070.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0311768999349303	0.000830354087652317	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048721573.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0229724525836328	0.000830010132012391	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048721581.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0360995683457087	0.000830560461036272	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001625903.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0262542315241518	0.000830147714268361	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048721685.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0246133420538923	0.000830078923140376	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048721507.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0393813472862277	0.000830698043292242	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001630859.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0311768999349303	0.000830354087652317	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001630767.3	3	3	0	1	0.00251466890192791	0.00251466890192791	0	0		0.0658087317981992	0.000853546298902169	-0.254662342054629	0.52124246395806	11	4	-0.109943112391587	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_032379465.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0869671419237529	0.000832692986003811	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001630744.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0328177894051898	0.000830422878780302	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032369492.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0180497841728544	0.000829803758628436	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032373042.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0229724525836328	0.000830010132012391	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001624612.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0213315631133734	0.000829941340884406	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_032382970.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0278951209944113	0.000830216505396346	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048722878.1	4	4	0	0.666666666666667	0.00335289186923722	0.00335289186923722	0	0		0.0706484922054936	0.000838268322958995	-0.254662342054629	0.52124246395806	11	4	-0.109943112391587	0.75	Connector	cnidocyte
Nvec_vc1.1_XM_048722875.1	3	3	0	0.666666666666667	0.00251466890192791	0.00251466890192791	0	0		0.0590299575765861	0.000840111912372374	-0.254662342054629	0.52124246395806	10	4	-0.109943112391587	0.666666666666667	Connector	cnidocyte
Nvec_vc1.1_XM_032377067.2	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0278951209944113	0.000830216505396346	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048722789.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0360995683457087	0.000830560461036272	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_048722888.1	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0229724525836328	0.000830010132012391	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
Nvec_vc1.1_XM_001635718.3	1	1	0	0	0.000838222967309304	0.000838222967309304	0	0		0.0213315631133733	0.000829941340884406	-0.254662342054629	0.52124246395806	11	7	-0.05735393346764	0	Ultra peripheral	cnidocyte
